Fx, Fy, Fz, F.Mag
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
-0.4284317,0.04290235,-0.2312142,0.4887273,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6811112,0.352507,-0.2716836,0.8136249,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
-0.6578953,0.3560574,-0.3083591,0.8091282,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.5877404,0.2931945,-0.3868245,0.7622565,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
-0.6590288,0.3495082,-0.4884964,0.8916858,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.6599396,0.2068052,-0.362122,0.7806542,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
-0.7009496,0.2068712,-0.4388839,0.8524935,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-1.045575,0.6157643,-0.299182,1.249761,
-1.045575,0.6157643,-0.299182,1.249761,
-1.045575,0.6157643,-0.299182,1.249761,
-1.045575,0.6157643,-0.299182,1.249761,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
-0.76487,0.4849439,-0.4341067,1.004313,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.6574978,0.4676948,-0.5621418,0.9833845,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
-0.7031754,0.474211,-0.6836135,1.089339,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6043293,0.32052,-0.4514263,0.819593,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
-0.6262855,0.283829,-0.5422738,0.8757016,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.7462083,0.4494466,-0.4611841,0.985657,
-0.7462083,0.4494466,-0.4611841,0.985657,
-0.7462083,0.4494466,-0.4611841,0.985657,
-0.7462083,0.4494466,-0.4611841,0.985657,
-0.7462083,0.4494466,-0.4611841,0.985657,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
-0.6810327,0.3644058,-0.6105995,0.9845958,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4769916,0.07176337,-0.6262051,0.7904453,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
-0.4777138,0.1115368,-0.6052004,0.7790497,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.2941076,-0.04049027,-0.3903008,0.4903809,
-0.2941076,-0.04049027,-0.3903008,0.4903809,
-0.2941076,-0.04049027,-0.3903008,0.4903809,
-0.2941076,-0.04049027,-0.3903008,0.4903809,
-0.2941076,-0.04049027,-0.3903008,0.4903809,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
-0.2429166,-0.04680748,-0.409066,0.4780527,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0.02998293,0.01861092,-0.05691512,0.0669677,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.08597714,-0.004791693,-0.03063676,0.09139825,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.110111,-0.007107684,-0.04395236,0.1187719,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1262708,-0.009770839,-0.05864873,0.1395689,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1420002,-0.01463086,-0.07749577,0.1624306,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1490118,-0.01278943,-0.07144004,0.1657461,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.1671882,-0.01635207,-0.08899787,0.190105,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.185809,-0.02022059,-0.1085998,0.216166,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
-0.206738,-0.02404599,-0.1323262,0.2466354,
