Fx, Fy, Fz, F.Mag
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.279188,0.01327446,-0.09453611,0.295058,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3159465,0.01113011,-0.1012509,0.3319606,
-0.3485635,0.0116095,-0.1172609,0.3679422,
-0.3485635,0.0116095,-0.1172609,0.3679422,
-0.3485635,0.0116095,-0.1172609,0.3679422,
-0.3485635,0.0116095,-0.1172609,0.3679422,
-0.3485635,0.0116095,-0.1172609,0.3679422,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2639919,0.1808905,-0.08238586,0.330455,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
-0.2718479,0.184309,-0.07249005,0.3363419,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3273234,0.03447626,-0.07085917,0.3366753,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
-0.3447564,0.01363443,-0.06694529,0.3514606,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.558828,0.06125798,-0.08067744,0.567935,
-0.558828,0.06125798,-0.08067744,0.567935,
-0.558828,0.06125798,-0.08067744,0.567935,
-0.558828,0.06125798,-0.08067744,0.567935,
-0.558828,0.06125798,-0.08067744,0.567935,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
-1.253552,0.5484455,-0.2824817,1.397133,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.518837,-0.1713408,-0.3324157,0.6395699,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
-0.5161604,-0.1415685,-0.3163312,0.6217142,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4122226,0.2103108,-0.07124179,0.4682238,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
-0.4957056,0.2375321,-0.06551787,0.5535685,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4212897,-0.02685868,-0.1027008,0.4344582,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
-0.4712445,-0.05606155,-0.1282645,0.4915954,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3677102,0.05387956,-0.1135863,0.3886074,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
-0.3472577,0.06140801,-0.1095363,0.3692656,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4718999,-0.2375031,-0.1659511,0.5537481,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
-0.4658149,-0.2335059,-0.170562,0.54827,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.550855,-0.3722646,-0.2278449,0.7028055,
-0.550855,-0.3722646,-0.2278449,0.7028055,
-0.550855,-0.3722646,-0.2278449,0.7028055,
-0.550855,-0.3722646,-0.2278449,0.7028055,
-0.550855,-0.3722646,-0.2278449,0.7028055,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
-0.5477077,-0.3502064,-0.2246858,0.6878314,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3488823,-0.06465787,-0.1286614,0.3774298,
-0.3488823,-0.06465787,-0.1286614,0.3774298,
-0.3488823,-0.06465787,-0.1286614,0.3774298,
-0.3488823,-0.06465787,-0.1286614,0.3774298,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
-0.3732697,-0.08231075,-0.141225,0.4074921,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.3645384,-0.1898292,-0.08052243,0.4188164,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
-0.4010834,-0.1789188,-0.09144515,0.4486,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
2.348525,-0.318324,-0.6721033,2.463458,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
1.031597,-0.375761,-0.7926692,1.354147,
1.031597,-0.375761,-0.7926692,1.354147,
1.031597,-0.375761,-0.7926692,1.354147,
1.031597,-0.375761,-0.7926692,1.354147,
1.031597,-0.375761,-0.7926692,1.354147,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0.812609,0.003845645,-0.6988623,1.071801,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
1.244575,-0.2172087,-0.9369283,1.57289,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0.6175709,-0.5431506,-0.7542694,1.115943,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
0.4507711,-0.2232883,-0.5905002,0.7757208,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
1.454534,-0.3082023,-1.098845,1.848815,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2237175,-0.1809205,-0.515476,0.5903366,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0.2571243,-0.2431826,-0.5649536,0.6666508,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
2.226995,-0.853647,-1.703846,2.931094,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0.9103874,0.0409589,-0.9266653,1.299689,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0.9958916,-0.9680585,-1.486999,2.034724,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
